통계표,"8.8.1.1 주요국통화의 대원화 환율","8.8.1.1 주요국통화의 대원화 환율","8.8.1.1 주요국통화의 대원화 환율","8.8.1.1 주요국통화의 대원화 환율"
항목명1,"원/미국달러(매매기준율)","원/위안(매매기준율)","원/일본엔(100엔)","원/유로"
단위,"원 ","원 ","원 ","원 "
변환,"원자료","원자료","원자료","원자료"
2003/08/27,"1,171","","997","1,274"
2003/08/28,"1,174","","1,000","1,274"
2003/08/29,"1,180","","1,005","1,285"
2003/09/01,"1,179","","1,011","1,295"
2003/09/02,"1,176","","1,009","1,289"
2003/09/03,"1,177","","1,010","1,272"
2003/09/04,"1,176","","1,014","1,273"
2003/09/05,"1,173","","1,004","1,283"
2003/09/08,"1,172","","996","1,299"
2003/09/09,"1,173","","1,006","1,298"
2003/09/15,"1,170","","998","1,319"
2003/09/16,"1,173","","999","1,323"
2003/09/17,"1,171","","1,009","1,308"
2003/09/18,"1,171","","1,008","1,320"
2003/09/19,"1,170","","1,015","1,317"
2003/09/22,"1,169","","1,042","1,339"
2003/09/23,"1,152","","1,028","1,321"
2003/09/24,"1,151","","1,025","1,317"
2003/09/25,"1,153","","1,030","1,324"
2003/09/26,"1,151","","1,027","1,321"
2003/09/29,"1,151","","1,032","1,319"
2003/09/30,"1,150","","1,029","1,331"
2003/10/01,"1,150","","1,034","1,342"
2003/10/02,"1,152","","1,038","1,350"
2003/10/06,"1,151","","1,037","1,334"
2003/10/07,"1,152","","1,037","1,350"
2003/10/08,"1,151","","1,049","1,356"
2003/10/09,"1,149","","1,049","1,359"
2003/10/10,"1,150","","1,053","1,349"
2003/10/13,"1,148","","1,059","1,357"
2003/10/14,"1,147","","1,051","1,341"
2003/10/15,"1,159","","1,065","1,359"
2003/10/16,"1,170","","1,066","1,358"
2003/10/17,"1,178","","1,073","1,364"
2003/10/20,"1,175","","1,078","1,374"
2003/10/21,"1,174","","1,065","1,366"
2003/10/22,"1,180","","1,076","1,376"
2003/10/23,"1,182","","1,085","1,398"
2003/10/24,"1,179","","1,077","1,394"
2003/10/27,"1,186","","1,088","1,397"
2003/10/28,"1,184","","1,092","1,390"
2003/10/29,"1,183","","1,094","1,381"
2003/10/30,"1,182","","1,092","1,378"
2003/10/31,"1,177","","1,084","1,369"
2003/11/03,"1,182","","1,078","1,370"
2003/11/04,"1,185","","1,069","1,359"
2003/11/05,"1,186","","1,081","1,361"
2003/11/06,"1,183","","1,077","1,352"
2003/11/07,"1,182","","1,072","1,349"
2003/11/10,"1,180","","1,077","1,358"
2003/11/11,"1,175","","1,080","1,345"
2003/11/12,"1,175","","1,081","1,352"
2003/11/13,"1,174","","1,080","1,366"
2003/11/14,"1,173","","1,085","1,377"
2003/11/17,"1,171","","1,082","1,385"
2003/11/18,"1,178","","1,081","1,383"
2003/11/19,"1,181","","1,092","1,412"
2003/11/20,"1,177","","1,079","1,400"
2003/11/21,"1,187","","1,088","1,412"
2003/11/24,"1,196","","1,098","1,424"
2003/11/25,"1,202","","1,100","1,417"
2003/11/26,"1,203","","1,100","1,418"
2003/11/27,"1,203","","1,103","1,436"
2003/11/28,"1,203","","1,101","1,433"
2003/12/01,"1,204","","1,096","1,445"
2003/12/02,"1,203","","1,101","1,440"
2003/12/03,"1,197","","1,100","1,446"
2003/12/04,"1,194","","1,102","1,446"
2003/12/05,"1,192","","1,101","1,439"
2003/12/08,"1,193","","1,110","1,452"
2003/12/09,"1,188","","1,106","1,451"
2003/12/10,"1,188","","1,109","1,455"
2003/12/11,"1,185","","1,093","1,444"
2003/12/12,"1,189","","1,100","1,453"
2003/12/15,"1,185","","1,096","1,443"
2003/12/16,"1,185","","1,099","1,459"
2003/12/17,"1,188","","1,105","1,463"
2003/12/18,"1,189","","1,107","1,474"
2003/12/19,"1,190","","1,105","1,478"
2003/12/22,"1,191","","1,104","1,472"
2003/12/23,"1,193","","1,110","1,479"
2003/12/24,"1,196","","1,114","1,483"
2003/12/26,"1,199","","1,118","1,492"
2003/12/29,"1,200","","1,118","1,492"
2003/12/30,"1,200","","1,121","1,498"
2003/12/31,"1,198","","1,120","1,503"
2004/01/02,"1,194","","1,113","1,501"
2004/01/05,"1,196","","1,118","1,509"
2004/01/06,"1,194","","1,123","1,514"
2004/01/07,"1,188","","1,118","1,511"
2004/01/08,"1,187","","1,118","1,502"
2004/01/09,"1,183","","1,114","1,512"
2004/01/12,"1,183","","1,109","1,519"
2004/01/13,"1,179","","1,106","1,501"
2004/01/14,"1,180","","1,110","1,507"
2004/01/15,"1,180","","1,110","1,492"
2004/01/16,"1,187","","1,117","1,496"
2004/01/19,"1,187","","1,112","1,470"
2004/01/20,"1,186","","1,105","1,465"
2004/01/26,"1,189","","1,117","1,496"
2004/01/27,"1,182","","1,111","1,475"
2004/01/28,"1,177","","1,115","1,488"
2004/01/29,"1,173","","1,104","1,459"
2004/01/30,"1,174","","1,108","1,457"
2004/02/02,"1,175","","1,112","1,467"
2004/02/03,"1,171","","1,109","1,457"
2004/02/04,"1,166","","1,106","1,464"
2004/02/05,"1,168","","1,108","1,465"
2004/02/06,"1,167","","1,104","1,466"
2004/02/09,"1,169","","1,105","1,475"
2004/02/10,"1,167","","1,104","1,482"
2004/02/11,"1,163","","1,101","1,474"
2004/02/12,"1,161","","1,101","1,490"
2004/02/13,"1,161","","1,102","1,488"
2004/02/16,"1,161","","1,100","1,477"
2004/02/17,"1,159","","1,098","1,479"
2004/02/18,"1,158","","1,096","1,489"
2004/02/19,"1,155","","1,083","1,465"
2004/02/20,"1,162","","1,086","1,480"
2004/02/23,"1,167","","1,071","1,460"
2004/02/24,"1,182","","1,091","1,485"
2004/02/25,"1,177","","1,087","1,492"
2004/02/26,"1,171","","1,075","1,463"
2004/02/27,"1,175","","1,072","1,461"
2004/03/02,"1,177","","1,080","1,466"
2004/03/03,"1,173","","1,064","1,432"
2004/03/04,"1,179","","1,071","1,437"
2004/03/05,"1,172","","1,054","1,428"
2004/03/08,"1,174","","1,047","1,453"
2004/03/09,"1,173","","1,054","1,455"
2004/03/10,"1,171","","1,051","1,441"
2004/03/11,"1,172","","1,056","1,433"
2004/03/12,"1,169","","1,054","1,444"
2004/03/15,"1,175","","1,061","1,434"
2004/03/16,"1,177","","1,067","1,444"
2004/03/17,"1,171","","1,076","1,437"
2004/03/18,"1,166","","1,077","1,427"
2004/03/19,"1,160","","1,085","1,436"
2004/03/22,"1,159","","1,084","1,422"
2004/03/23,"1,160","","1,085","1,431"
2004/03/24,"1,157","","1,084","1,429"
2004/03/25,"1,155","","1,087","1,399"
2004/03/26,"1,155","","1,088","1,401"
2004/03/29,"1,157","","1,097","1,402"
2004/03/30,"1,155","","1,095","1,404"
2004/03/31,"1,154","","1,090","1,405"
2004/04/01,"1,150","","1,104","1,415"
2004/04/02,"1,143","","1,101","1,412"
2004/04/06,"1,141","","1,087","1,371"
2004/04/07,"1,148","","1,085","1,392"
2004/04/08,"1,144","","1,087","1,391"
2004/04/09,"1,141","","1,071","1,377"
2004/04/12,"1,142","","1,074","1,380"
2004/04/13,"1,142","","1,084","1,378"
2004/04/14,"1,141","","1,066","1,361"
2004/04/16,"1,149","","1,062","1,377"
2004/04/19,"1,160","","1,076","1,394"
2004/04/20,"1,156","","1,065","1,387"
2004/04/21,"1,155","","1,060","1,367"
2004/04/22,"1,156","","1,056","1,363"
2004/04/23,"1,159","","1,059","1,382"
2004/04/26,"1,159","","1,062","1,367"
2004/04/27,"1,155","","1,063","1,369"
2004/04/28,"1,153","","1,052","1,375"
2004/04/29,"1,156","","1,049","1,368"
2004/04/30,"1,168","","1,062","1,396"
2004/05/03,"1,175","","1,065","1,409"
2004/05/04,"1,173","","1,064","1,400"
2004/05/06,"1,169","","1,074","1,421"
2004/05/07,"1,166","","1,063","1,408"
2004/05/10,"1,171","","1,042","1,391"
2004/05/11,"1,183","","1,041","1,403"
2004/05/12,"1,188","","1,051","1,412"
2004/05/13,"1,182","","1,046","1,407"
2004/05/14,"1,184","","1,033","1,398"
2004/05/17,"1,188","","1,038","1,412"
2004/05/18,"1,184","","1,034","1,423"
2004/05/19,"1,184","","1,039","1,416"
2004/05/20,"1,178","","1,042","1,412"
2004/05/21,"1,177","","1,044","1,408"
2004/05/24,"1,177","","1,047","1,412"
2004/05/25,"1,176","","1,040","1,411"
2004/05/27,"1,178","","1,053","1,426"
2004/05/28,"1,171","","1,056","1,437"
2004/05/31,"1,166","","1,056","1,427"
2004/06/01,"1,163","","1,063","1,420"
2004/06/02,"1,162","","1,050","1,421"
2004/06/03,"1,165","","1,059","1,423"
2004/06/04,"1,163","","1,047","1,420"
2004/06/07,"1,164","","1,051","1,434"
2004/06/08,"1,159","","1,058","1,428"
2004/06/09,"1,158","","1,058","1,420"
2004/06/10,"1,155","","1,045","1,390"
2004/06/11,"1,159","","1,061","1,404"
2004/06/14,"1,158","","1,051","1,387"
2004/06/15,"1,163","","1,047","1,402"
2004/06/16,"1,164","","1,063","1,414"
2004/06/17,"1,157","","1,051","1,389"
2004/06/18,"1,158","","1,056","1,393"
2004/06/21,"1,158","","1,065","1,406"
2004/06/22,"1,156","","1,063","1,402"
2004/06/23,"1,157","","1,060","1,402"
2004/06/24,"1,160","","1,073","1,402"
2004/06/25,"1,157","","1,078","1,408"
2004/06/28,"1,151","","1,071","1,401"
2004/06/29,"1,151","","1,065","1,402"
2004/06/30,"1,153","","1,064","1,394"
2004/07/01,"1,153","","1,059","1,404"
2004/07/02,"1,154","","1,064","1,403"
2004/07/05,"1,156","","1,066","1,424"
2004/07/06,"1,153","","1,057","1,418"
2004/07/07,"1,155","","1,055","1,418"
2004/07/08,"1,154","","1,063","1,428"
2004/07/09,"1,150","","1,057","1,425"
2004/07/12,"1,151","","1,069","1,428"
2004/07/13,"1,147","","1,059","1,423"
2004/07/14,"1,150","","1,060","1,418"
2004/07/15,"1,151","","1,054","1,425"
2004/07/16,"1,159","","1,056","1,432"
2004/07/19,"1,167","","1,073","1,454"
2004/07/20,"1,158","","1,069","1,440"
2004/07/21,"1,162","","1,070","1,433"
2004/07/22,"1,159","","1,055","1,421"
2004/07/23,"1,164","","1,062","1,427"
2004/07/26,"1,165","","1,057","1,410"
2004/07/27,"1,163","","1,057","1,410"
2004/07/28,"1,164","","1,050","1,403"
2004/07/29,"1,168","","1,045","1,407"
2004/07/30,"1,168","","1,042","1,406"
2004/08/02,"1,171","","1,054","1,412"
2004/08/03,"1,166","","1,052","1,402"
2004/08/04,"1,163","","1,051","1,402"
2004/08/05,"1,165","","1,050","1,405"
2004/08/06,"1,164","","1,042","1,404"
2004/08/09,"1,166","","1,055","1,431"
2004/08/10,"1,157","","1,046","1,420"
2004/08/11,"1,156","","1,039","1,414"
2004/08/12,"1,158","","1,045","1,415"
2004/08/13,"1,159","","1,045","1,419"
2004/08/16,"1,162","","1,051","1,438"
2004/08/17,"1,158","","1,048","1,431"
2004/08/18,"1,158","","1,053","1,429"
2004/08/19,"1,158","","1,058","1,428"
2004/08/20,"1,156","","1,057","1,430"
2004/08/23,"1,155","","1,057","1,422"
2004/08/24,"1,153","","1,049","1,400"
2004/08/25,"1,155","","1,053","1,395"
2004/08/26,"1,157","","1,051","1,397"
2004/08/27,"1,156","","1,054","1,399"
2004/08/30,"1,152","","1,051","1,384"
2004/08/31,"1,154","","1,048","1,390"
2004/09/01,"1,154","","1,058","1,406"
2004/09/02,"1,151","","1,053","1,403"
2004/09/03,"1,152","","1,052","1,401"
2004/09/06,"1,149","","1,040","1,386"
2004/09/07,"1,153","","1,047","1,391"
2004/09/08,"1,152","","1,053","1,393"
2004/09/09,"1,149","","1,052","1,400"
2004/09/10,"1,147","","1,048","1,404"
2004/09/13,"1,146","","1,047","1,407"
2004/09/14,"1,145","","1,041","1,405"
2004/09/15,"1,145","","1,045","1,404"
2004/09/16,"1,144","","1,040","1,391"
2004/09/17,"1,146","","1,045","1,397"
2004/09/20,"1,145","","1,041","1,393"
2004/09/21,"1,147","","1,043","1,396"
2004/09/22,"1,146","","1,044","1,412"
2004/09/23,"1,145","","1,035","1,404"
2004/09/24,"1,147","","1,036","1,408"
2004/09/30,"1,148","","1,033","1,416"
2004/10/01,"1,153","","1,047","1,433"
2004/10/04,"1,148","","1,037","1,423"
2004/10/05,"1,150","","1,037","1,413"
2004/10/06,"1,148","","1,033","1,414"
2004/10/07,"1,151","","1,034","1,413"
2004/10/08,"1,152","","1,036","1,416"
2004/10/11,"1,150","","1,050","1,427"
2004/10/12,"1,146","","1,048","1,419"
2004/10/13,"1,148","","1,047","1,414"
2004/10/14,"1,146","","1,045","1,414"
2004/10/15,"1,148","","1,047","1,421"
2004/10/18,"1,145","","1,048","1,430"
2004/10/19,"1,144","","1,046","1,428"
2004/10/20,"1,145","","1,056","1,433"
2004/10/21,"1,143","","1,055","1,437"
2004/10/22,"1,142","","1,062","1,441"
2004/10/25,"1,141","","1,065","1,452"
2004/10/26,"1,136","","1,065","1,455"
2004/10/27,"1,134","","1,063","1,448"
2004/10/28,"1,131","","1,060","1,436"
2004/10/29,"1,126","","1,059","1,435"
2004/11/01,"1,122","","1,061","1,440"
2004/11/02,"1,117","","1,049","1,424"
2004/11/03,"1,118","","1,053","1,422"
2004/11/04,"1,117","","1,053","1,432"
2004/11/05,"1,115","","1,051","1,435"
2004/11/08,"1,111","","1,054","1,441"
2004/11/09,"1,106","","1,048","1,428"
2004/11/10,"1,104","","1,045","1,424"
2004/11/11,"1,109","","1,036","1,429"
2004/11/12,"1,112","","1,045","1,437"
2004/11/15,"1,108","","1,050","1,439"
2004/11/16,"1,097","","1,041","1,420"
2004/11/17,"1,093","","1,038","1,416"
2004/11/18,"1,088","","1,046","1,418"
2004/11/19,"1,070","","1,026","1,386"
2004/11/22,"1,069","","1,035","1,392"
2004/11/23,"1,064","","1,031","1,387"
2004/11/24,"1,065","","1,030","1,393"
2004/11/25,"1,065","","1,035","1,404"
2004/11/26,"1,060","","1,035","1,407"
2004/11/29,"1,049","","1,022","1,393"
2004/11/30,"1,048","","1,018","1,391"
2004/12/01,"1,048","","1,018","1,394"
2004/12/02,"1,047","","1,020","1,397"
2004/12/03,"1,042","","1,011","1,382"
2004/12/06,"1,045","","1,024","1,406"
2004/12/07,"1,038","","1,005","1,391"
2004/12/08,"1,042","","1,013","1,399"
2004/12/09,"1,052","","1,013","1,405"
2004/12/10,"1,057","","1,010","1,408"
2004/12/13,"1,063","","1,007","1,404"
2004/12/14,"1,061","","1,014","1,413"
2004/12/15,"1,056","","1,001","1,404"
2004/12/16,"1,061","","1,017","1,422"
2004/12/17,"1,056","","1,009","1,398"
2004/12/20,"1,059","","1,017","1,410"
2004/12/21,"1,058","","1,016","1,418"
2004/12/22,"1,055","","1,011","1,410"
2004/12/23,"1,057","","1,014","1,414"
2004/12/24,"1,051","","1,014","1,419"
2004/12/27,"1,046","","1,008","1,415"
2004/12/28,"1,048","","1,017","1,427"
2004/12/29,"1,042","","1,011","1,419"
2004/12/30,"1,043","","1,005","1,420"
2004/12/31,"1,044","","1,012","1,423"
2005/01/03,"1,036","","1,009","1,405"
2005/01/04,"1,037","","1,008","1,396"
2005/01/05,"1,039","","995","1,379"
2005/01/06,"1,047","","1,006","1,390"
2005/01/07,"1,048","","999","1,382"
2005/01/10,"1,053","","1,004","1,375"
2005/01/11,"1,053","","1,011","1,380"
2005/01/12,"1,045","","1,011","1,371"
2005/01/13,"1,041","","1,016","1,381"
2005/01/14,"1,037","","1,012","1,369"
2005/01/17,"1,038","","1,018","1,361"
2005/01/18,"1,036","","1,012","1,351"
2005/01/19,"1,037","","1,014","1,350"
2005/01/20,"1,033","","1,004","1,343"
2005/01/21,"1,032","","998","1,338"
2005/01/24,"1,038","","1,009","1,354"
2005/01/25,"1,034","","1,008","1,349"
2005/01/26,"1,031","","992","1,338"
2005/01/27,"1,033","","1,002","1,351"
2005/01/28,"1,028","","1,000","1,341"
2005/01/31,"1,026","","990","1,336"
2005/02/01,"1,026","","990","1,339"
2005/02/02,"1,028","","991","1,340"
2005/02/03,"1,027","","990","1,339"
2005/02/04,"1,028","","984","1,334"
2005/02/07,"1,027","","981","1,320"
2005/02/11,"1,027","","970","1,322"
2005/02/14,"1,035","","981","1,334"
2005/02/15,"1,027","","977","1,332"
2005/02/16,"1,027","","982","1,337"
2005/02/17,"1,026","","973","1,336"
2005/02/18,"1,026","","972","1,341"
2005/02/21,"1,025","","969","1,339"
2005/02/22,"1,024","","971","1,337"
2005/02/23,"1,015","","975","1,346"
2005/02/24,"1,002","","954","1,324"
2005/02/25,"1,004","","952","1,324"
2005/02/28,"1,008","","958","1,334"
2005/03/02,"1,005","","963","1,325"
2005/03/03,"1,007","","961","1,323"
2005/03/04,"1,007","","956","1,319"
2005/03/07,"1,008","","962","1,334"
2005/03/08,"1,005","","956","1,328"
2005/03/09,"1,004","","960","1,340"
2005/03/10,"1,002","","964","1,341"
2005/03/11,"998","","960","1,342"
2005/03/14,"1,001","","963","1,348"
2005/03/15,"1,000","","953","1,336"
2005/03/16,"1,003","","960","1,336"
2005/03/17,"1,004","","963","1,347"
2005/03/18,"1,003","","959","1,341"
2005/03/21,"1,003","","957","1,335"
2005/03/22,"1,007","","957","1,326"
2005/03/23,"1,012","","959","1,324"
2005/03/24,"1,012","","954","1,314"
2005/03/25,"1,012","","951","1,310"
2005/03/28,"1,013","","952","1,312"
2005/03/29,"1,016","","947","1,310"
2005/03/30,"1,019","","948","1,317"
2005/03/31,"1,024","","953","1,324"
2005/04/01,"1,018","","950","1,319"
2005/04/04,"1,013","","941","1,306"
2005/04/06,"1,011","","933","1,300"
2005/04/07,"1,015","","934","1,306"
2005/04/08,"1,014","","934","1,303"
2005/04/11,"1,014","","935","1,310"
2005/04/12,"1,014","","941","1,316"
2005/04/13,"1,012","","939","1,307"
2005/04/14,"1,013","","943","1,307"
2005/04/15,"1,013","","937","1,297"
2005/04/18,"1,022","","950","1,320"
2005/04/19,"1,022","","951","1,329"
2005/04/20,"1,015","","949","1,325"
2005/04/21,"1,009","","944","1,321"
2005/04/22,"1,007","","942","1,313"
2005/04/25,"1,005","","951","1,312"
2005/04/26,"1,000","","945","1,299"
2005/04/27,"998","","940","1,296"
2005/04/28,"1,002","","946","1,295"
2005/04/29,"1,003","","945","1,294"
2005/05/02,"1,002","","952","1,288"
2005/05/03,"1,000","","951","1,285"
